97 98	18.6358593
98 97	18.6358593
98 99	16.97082844
99 98	16.97082844
99 100	53.94036223
100 99	53.94036223
100 101	13.72339532
101 100	13.72339532
101 102	14.92759414
102 101	14.92759414
102 103	142.204902
103 102	142.204902
103 104	192.7124762
103 259	69.43717959
104 103	192.7124762
104 105	179.8284927
104 268	50.1817335
104 291	54.42001334
105 104	179.8284927
105 106	87.71160369
105 119	32.15056688
106 105	87.71160369
106 107	32.83647964
107 106	32.83647964
107 108	110.3585985
107 120	16.87602877
108 107	110.3585985
108 109	18.78670368
109 108	18.78670368
109 110	47.45998829
110 109	47.45998829
110 111	27.86725361
111 84	38.83955212
111 110	27.86725361
112 83	70.69719348
112 113	75.2299689
113 112	75.2299689
113 114	89.37895464
114 113	89.37895464
114 115	95.86816063
115 114	95.86816063
115 116	44.77531781
115 117	60.40137114
115 121	99.10069936
116 115	44.77531781
117 116	60.40137114
117 118	59.20535087
118 117	59.20535087
118 119	25.88679372
118 120	93.86383835
119 105	32.15056688
119 118	25.88679372
120 107	16.87602877
120 118	93.86383835
121 115	99.10069936
121 122	99.82711123
122 121	99.82711123
122 123	85.35759677
122 243	53.87421076
122 256	21.01780152
122 291	151.9684773
123 122	85.35759677
123 124	36.53526056
123 242	28
124 123	36.53526056
124 125	115.2893305
125 124	115.2893305
125 126	142.3941672
125 222	153.9277964
126 125	142.3941672
126 127	15.69378253
127 126	15.69378253
127 128	20.66656145
127 217	11.59727381
128 127	20.66656145
128 129	234.9267711
129 128	234.9267711
129 130	126.9560761
130 78	156.7287984
130 129	126.9560761
131 77	51.50793312
131 132	120.2122859
132 131	120.2122859
132 133	123.7401569
133 132	123.7401569
133 134	102.0144299
134 133	102.0144299
134 135	132.5848775
135 134	132.5848775
135 136	78.09885193
136 135	78.09885193
136 137	177.8211053
137 136	177.8211053
137 138	87.50344063
138 137	87.50344063
138 139	139.4403859
139 138	139.4403859
139 140	58.72335508
140 139	58.72335508
140 141	80.8825283
141 140	80.8825283
141 142	135.2390837
142 141	135.2390837
142 143	73.11029865
143 142	73
143 144	96.85367726
144 143	96.85367726
144 145	23.42965565
145 144	23.42965565
145 146	48
146 145	47.59668318
146 147 51.89821595
147 52	83.1266744
147 146 51.89821595
147 149	28.42065934
149 147	28.42065934
149 150	79.06293478
150 149	79.06293478
150 151	29
151 150	29.07273862
151 152	77.12211863
152 151	77.12211863
152 153	29.83462382
153 152	29.83462382
153 154	51.1858757
154 153	51.1858757
154 155	161.9947214
155 154	161.9947214
155 156	34.77005611
155 159	80.70226176
156 55	75.23231581
156 155	34.77005611
156 157	159.1647718
157 56	63.38543506
157 156	159.1647718
157 158	46.44519573
158 157	46
158 159	104
158 160	39.18130384
159 155	80.70226176
159 158	103.7758192
160 158	39.18130384
160 161	52
161 160	52.47478472
161 162	35
162 161	35
162 163	34
162 167	84
163 162	34
163 164	72
164 163	71.69503412
164 165	25.07684276
165 164	25.07684276
165 166	32.91253799
165 170	22
166 57	55
166 58	27
166 165	33
167 162	84
167 168	31.41791608
168 167	31.41791608
168 169	32.36854809
169 168	32.36854809
169 170	38.49415658
170 165	21.70035784
170 169	38.49415658
171 59	265.1249289
171 172	59.25038998
171 173	120.8658614
172 171	59.25038998
172 172	87.15360699
172 181	109.7772079
173 171	120.8658614
173 175	194.3383396
173 176	32.63702534
174 172	87.15360699
174 176	25.92150341
174 179	53.37389573
175 14	20.25546949
175 62	65.03414468
175 173	194.3383396
176 173	32.63702534
176 174	25.92150341
176 177	51.59032521
177 176	51.59032521
177 178	20.68782578
177 180	69.45580455
178 16	11.95773055
178 177	20.68782578
179 174	53.37389573
179 180	57.02222458
179 182	64.21317877
180 18	58.53586085
180 177	69.45580455
180 179	57.02222458
180 183	66.43077954
181 172	109.7772079
181 182	29.84168758
182 179	64.21317877
182 181	29.84168758
182 183	58.73296756
182 186	39.63985482
183 180	66.43077954
183 182	58.73296756
183 184	29.65408978
183 193	68.02106085
184 183	29.65408978
184 185	63.08277886
185 18	46.18636081
185 184	63.08277886
185 195	78.24560877
186 182	39.63985482
186 187	59.99947992
187 186	59.99947992
187 188	49.85513455
188 187	49.85513455
188 189	20.81460519
188 198	74.29486149
188 208	96.46896276
189 188	20.81460519
189 190	156.4122798
189 193	78.3302795
190 189	156.4122798
190 191	30.7478627
191 190	30.7478627
191 192	47.13468012
191 199	30.40180782
192 191	47.13468012
192 195	45.86117546
193 183	68.02106085
193 189	78.3302795
193 194	101.8155474
194 193	101.8155474
194 195	28.28467073
195 185	78.24560877
195 192	45.86117546
195 194	28.28467073
196 58	203.7461039
196 197	256.7531207
197 196	256.7531207
197 198	172.3480773
198 188	74.29486149
198 197	172.3480773
199 191	30.40180782
199 200	90.29309914
200 199	90.29309914
200 204	90.32580926
201 202	51.73835582
201 205	88.12912126
202 201	51.73835582
202 203	43.01026393
202 210	154.7229566
203 202	43.01026393
203 216	137.2083583
204 200	90.32580926
204 205	80.65275656
204 206	66.53375692
205 201	88.12912126
205 204	80.65275656
205 207	66.53348933
206 204	66.53375692
206 207	80.6535309
206 208	81.14708747
207 205	66.53348933
207 206	80.6535309
207 209	108.0219717
207 210	40.68702939
208 188	96.46896276
208 206	81.14708747
208 209	92.07945323
209 207	108.0219717
209 208	92.07945323
209 213	83.50310362
210 202	154.7229566
210 207	40.68702939
210 211	42.8800282
211 210	42.8800282
211 212	73.97969178
211 215	131.6135714
212 211	73.97969178
212 213	61.68885055
213 209	83.50310362
213 212	61.68885055
213 214	107.4997622
214 213	107.4997622
214 215	186.0405202
215 211	131.6135714
215 214	186.0405202
215 216	85.3496619
216 203	137.2083583
216 215	85.3496619
217 127	11.59727381
217 218	44.47892561
218 217	44.47892561
218 219	65.8828669
219 218	65.8828669
219 220	30.99468923
220 219	30.99468923
220 221	89.39682974
220 224	70.4345006
221 220	89.39682974
221 222	68.80523559
221 227	117.6369599
222 125	153.9277964
222 221	68.80523559
222 223	31.08627165
223 222	31.08627165
223 228	88.07913976
224 220	70.4345006
224 225	26.92526625
225 224	26.92526625
225 226	33.09572556
226 225	33.09572556
226 227	59.98032235
227 221	117.6369599
227 226	59.98032235
227 228	69.8749488
228 223	88.07913976
228 227	69.8749488
228 229	23.14547453
229 228	23.14547453
229 230	28.90006129
230 229	28.90006129
230 231	41.62749277
231 230	41.62749277
231 232	21.27790943
232 231	21.27790943
232 233	46.66939624
233 232	46.66939624
233 234	26.46536911
234 233	26.46536911
234 235	37.22402032
235 234	37.22402032
235 236	122.3652265
236 235	122.3652265
236 237	14.6122717
237 236	14.6122717
237 238	23.87472695
237 239	258.3626681
238 237	23.87472695
238 246	296.3376232
238 247	62.11304228
239 237	258.3626681
239 240	44.84526324
240 239	44.84526324
240 241	76.45974088
241 240	76.45974088
241 242	73.04047578
242 123	28.1480382
242 241	73.04047578
243 122	53.87421076
243 244	49.55024393
244 243	49.55024393
244 245	44.30892069
245 244	44.30892069
245 246	42.56647005
246 238	296.3376232
246 245	42.56647005
247 238	62.11304228
247 248	75.78721921
247 278	89.72416268
248 247	75.78721921
248 249	26.77537892
249 248	26.77537892
249 250	71.5649806
249 274	32.18603294
250 249	71.5649806
250 251	29.08004662
251 250	29.08004662
251 252	36.96601187
252 251	36.96601187
252 253	20.47446117
253 252	20.47446117
253 254	65.0014915
253 270	58.81257558
254 253	65.0014915
254 255	36.90881301
255 254	36.90881301
255 269	58.20992058
255 279	155.8577131
256 122	21.01780152
256 257	16.94455675
257 256	16.94455675
257 258	41.4336119
258 257	41.4336119
258 269	31.48961841
259 103	69.43717959
259 260	49.10953309
260 259	49.10953309
260 261	83.20539824
261 260	83.20539824
261 262	21.30817993
262 261	21.30817993
262 263	20.27568656
263 262	20.27568656
263 264	11.15174826
264 263	11.15174826
264 265	46.96139545
265 264	46.96139545
265 266	126
266 265	126.3358501
266 267	70.76590726
266 279	123.0637496
266 288	47.92571395
267 266	70.76590726
267 268	152.6415275
268 104	50.1817335
268 267	152.6415275
269 255	58.20992058
269 258	31.48961841
269 289	92.90628541
270 253	58.81257558
270 271	29.7307888
271 270	29.7307888
271 272	28.04656369
272 271	28.04656369
272 273	29.49929471
273 272	29.49929471
273 274	16.71773724
274 249	32.18603294
274 273	16.71773724
274 275	66.15155889
275 274	66.15155889
275 276	95.61704189
275 279	78.5278847
276 275	95.61704189
276 277	8.31030537
276 278	26.41171289
276 280	10.83788527
277 276	8.31030537
278 247	89.72416268
278 276	26.41171289
279 255	155.8577131
279 266	123.0637496
279 275	78.5278847
280 276	10.83788527
280 281	7.224866456
281 280	7.224866456
281 282	73.11557871
282 281	73.11557871
282 283	12
283 282	12.18640262
283 284	15.81437833
284 283	15.81437833
284 285	14.74636595
284 307	216
285 284	14.74636595
285 286	46.49150125
286 285	46.49150125
286 287	63.45802744
287 286	63.45802744
287 288	40.56076766
288 266	48
288 287	40.56076766
289 269	92.90628541
289 290	5.784655851
290 289	5.784655851
290 291	83.7580197
291 104	54.42001334
291 122	151.9684773
291 290	83.7580197
292 37	171.8318695
292 293	134.1321077
293 292	134.1321077
293 308	161.1047829
294 295	225.7465261
294 308	184.0168446
295 294	225.7465261
295 296	205.5592674
296 295	205.5592674
296 297	81
297 296	81
297 298	87.48376326
298 297	87.48376326
298 299	25.06292753
299 298	250.6292753
299 300	62
300 299	62.42930925
300 301	89
301 300	89
301 302	157
302 301	157
302 303	35
303 302	35
303 304	92.80339559906680
304 303	92.80339559906680
304 305	55.31334999065080
305 304	55.31334999065080
305 306	17
306 305	17
306 307	20
307 284	216
307 306	20
308 293	161.1047829
308 294	184.0168446
309 36	101.6943765
309 37	77.84596462
310 27	254.7161965
310 311	8.049998437
311 310	8.049998437
311 312	8.978676949
311 314	155.8397386
312 311	8.978676949
312 313	14.81085183
313 9	141.7206172
313 312	14.81085183
314 29	72.12205751
314 311	155.8397386
315 7	137.1222703
315 316	36.99546334
315 318	17.95143663
316 6	63.59941169
316 315	36.99546334
316 317	13.99775338
317 316	13.99775338
317 319	10.77653069
318 315	17.95143663
318 319	11.14786175
319 317	10.77653069
319 318	11.14786175
319 320	35.0971555
320 319	35.0971555
320 321	13.42060919
321 320	13.42060919
321 322	14.15695808
322 321	14.15695808
322 323	30.63431491
323 322	30.63431491
323 324	132.4695166
324 323	132.4695166
324 325	10.57729604
325 324	10.57729604
325 326	9.710364247
326 325	9.710364247
326 327	71.78762084
327 326	71.78762084
327 328	12.31435985
328 327	12.31435985
328 329	13.61724612
329 73	17.41561772
329 328	13.61724612
330 73	99.72540022
330 331	141.2715845
331 330	141.2715845
331 332	28.8651971
332 7	343.0497902
332 8	7.238286432
332 331	28.8651971
